Loyalty Number,Total Flights,Total Distance,Total Points Earned,Total Points Redeemed,Active Months,Avg Flights per Active Month,Redemption Ratio,Avg Distance per Flight,Enrollment Year,Enrollment Month,Loyalty Tenure (Months),Last Flight Date,Months Since Last Flight,Churn,At Risk,Cluster,Customer Segment
858352,35,53397,53397.0,695,9.0,3.888888888888889,0.0130157124932112,1525.6285714285714,2016,10,26,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
858417,47,62268,62268.0,2665,9.0,5.222222222222222,0.0427988694032247,1324.851063829787,2017,2,22,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
858427,0,0,0.0,0,,,0.0,0.0,2015,10,38,,,1,0,2,Inactive Members
858445,42,53471,53471.0,459,10.0,4.2,0.0085840923117203,1273.1190476190477,2014,10,50,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
858453,40,70126,70126.0,754,11.0,3.636363636363636,0.0107520748367224,1753.15,2012,12,72,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
858557,51,72774,72774.0,871,12.0,4.25,0.0119685602000714,1426.9411764705883,2017,2,22,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
858563,33,54393,54393.0,936,11.0,3.0,0.017208096630081,1648.2727272727273,2015,1,47,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
858626,45,78616,78616.0,905,11.0,4.090909090909091,0.011511651572199,1747.022222222222,2012,6,78,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
858667,31,50553,50553.0,506,9.0,3.4444444444444446,0.0100092971732637,1630.741935483871,2016,5,31,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
858669,42,50174,50174.0,537,10.0,4.2,0.010702754414637,1194.6190476190477,2015,9,39,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
858674,49,78167,78167.0,770,12.0,4.083333333333333,0.009850704261389,1595.2448979591836,2015,2,46,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
858802,41,48372,48372.0,0,12.0,3.4166666666666665,0.0,1179.8048780487804,2016,10,26,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
858814,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0,2,Inactive Members
858817,22,30980,30980.0,0,8.0,2.75,0.0,1408.1818181818182,2017,10,14,2018-12-01,0.0,0,0,1,Growing Customers
858957,28,36359,36359.0,1051,9.0,3.111111111111111,0.0289061855386561,1298.5357142857142,2013,10,62,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
858961,32,39649,39649.0,553,10.0,3.2,0.0139473883326187,1239.03125,2014,8,52,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
859144,10,17273,17273.0,0,4.0,2.5,0.0,1727.3,2014,3,57,2017-04-01,20.0,1,1,1,Growing Customers
859176,28,39183,39183.0,1290,7.0,4.0,0.0329224408544521,1399.392857142857,2015,11,37,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
859196,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0,2,Inactive Members
859218,22,30912,30912.0,0,6.0,3.6666666666666665,0.0,1405.090909090909,2018,6,6,2018-12-01,0.0,0,0,1,Growing Customers
859258,18,28695,28695.0,0,7.0,2.571428571428572,0.0,1594.1666666666667,2017,10,14,2018-11-01,1.0,0,0,1,Growing Customers
859343,17,26234,26234.0,0,6.0,2.833333333333333,0.0,1543.1764705882354,2016,12,24,2017-08-01,16.0,1,1,1,Growing Customers
859508,13,22983,22983.0,531,5.0,2.6,0.0231040334160031,1767.923076923077,2017,11,13,2018-07-01,5.0,1,0,1,Growing Customers
859516,35,59095,59095.0,616,9.0,3.888888888888889,0.010423893730434,1688.428571428571,2015,2,46,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
859549,33,55622,55622.0,812,10.0,3.3,0.0145985401459854,1685.5151515151515,2013,10,62,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
859553,24,30064,30064.0,503,9.0,2.6666666666666665,0.016730973922299,1252.6666666666667,2017,10,14,2018-11-01,1.0,0,0,1,Growing Customers
859730,47,68720,68720.0,2594,11.0,4.2727272727272725,0.0377473806752037,1462.127659574468,2015,8,40,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
859821,40,71335,71335.0,678,10.0,4.0,0.009504450830588,1783.375,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
859871,12,16693,16693.0,854,6.0,2.0,0.0511591685137482,1391.0833333333333,2017,12,12,2018-12-01,0.0,0,0,1,Growing Customers
859957,41,56698,56698.0,795,12.0,3.4166666666666665,0.0140216586122967,1382.878048780488,2015,5,43,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
859972,36,44474,44474.0,383,11.0,3.272727272727273,0.0086117731708413,1235.388888888889,2014,10,50,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
860017,44,63750,63750.0,1351,11.0,4.0,0.021192156862745,1448.8636363636365,2012,8,76,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
860032,16,25164,25164.0,1089,6.0,2.6666666666666665,0.0432761087267525,1572.75,2017,12,12,2018-12-01,0.0,0,0,1,Growing Customers
860099,20,28056,28056.0,470,7.0,2.857142857142857,0.0167522098659823,1402.8,2017,9,15,2018-12-01,0.0,0,0,1,Growing Customers
860172,35,58383,58383.0,442,10.0,3.5,0.0075706969494544,1668.0857142857142,2014,1,59,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
860206,20,29156,29156.0,1857,9.0,2.2222222222222223,0.0636918644532857,1457.8,2017,10,14,2018-11-01,1.0,0,0,1,Growing Customers
860528,2,2074,2074.0,0,1.0,2.0,0.0,1037.0,2018,11,1,2018-12-01,0.0,0,0,1,Growing Customers
860553,0,0,0.0,0,,,0.0,0.0,2015,5,43,,,1,0,2,Inactive Members
860602,57,103565,103565.0,1023,11.0,5.181818181818182,0.0098778544875199,1816.929824561404,2015,7,41,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
860657,28,48757,48757.0,485,8.0,3.5,0.009947289619952,1741.321428571429,2016,7,29,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
860684,50,82290,82290.0,0,9.0,5.555555555555555,0.0,1645.8,2016,1,35,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
860724,40,64839,64839.0,1373,12.0,3.333333333333333,0.0211755270747543,1620.975,2013,11,61,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
860809,49,71706,71706.0,0,10.0,4.9,0.0,1463.3877551020407,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
860848,32,49831,49831.0,615,10.0,3.2,0.0123417149966888,1557.21875,2015,9,39,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
860980,32,45769,45769.0,542,10.0,3.2,0.0118420765146715,1430.28125,2012,10,74,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
861058,35,67750,67750.0,1358,10.0,3.5,0.0200442804428044,1935.7142857142856,2013,10,62,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
861079,18,25105,25105.0,0,6.0,3.0,0.0,1394.7222222222222,2017,9,15,2018-11-01,1.0,0,0,1,Growing Customers
861095,39,59160,59160.0,0,10.0,3.9,0.0,1516.923076923077,2015,8,40,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
861104,39,61723,61723.0,0,11.0,3.5454545454545454,0.0,1582.6410256410256,2018,6,6,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
861156,40,41364,41364.0,330,8.0,5.0,0.0079779518421816,1034.1,2018,12,0,2018-10-01,2.0,0,0,1,Growing Customers
861162,44,51953,51953.0,504,11.0,4.0,0.0097010759725136,1180.75,2013,9,63,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
861191,36,54983,54983.0,0,9.0,4.0,0.0,1527.3055555555557,2013,8,64,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
861330,24,33335,33335.0,1190,7.0,3.4285714285714284,0.0356982150892455,1388.9583333333333,2018,5,7,2018-12-01,0.0,0,0,1,Growing Customers
861336,41,71981,71981.0,598,11.0,3.727272727272727,0.0083077478779122,1755.6341463414635,2013,11,61,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
861415,46,65290,65290.0,1669,11.0,4.181818181818182,0.0255628733343544,1419.3478260869565,2014,2,58,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
861470,24,41047,41047.0,0,8.0,3.0,0.0,1710.2916666666667,2016,9,27,2018-10-01,2.0,0,0,1,Growing Customers
861480,6,7083,7083.0,0,2.0,3.0,0.0,1180.5,2018,10,2,2018-12-01,0.0,0,0,1,Growing Customers
861558,36,42033,42033.0,0,10.0,3.6,0.0,1167.5833333333333,2014,10,50,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
861629,7,5945,5945.0,0,2.0,3.5,0.0,849.2857142857143,2018,9,3,2018-12-01,0.0,0,0,1,Growing Customers
861669,30,39584,39584.0,1350,7.0,4.285714285714286,0.0341046887631366,1319.4666666666667,2017,3,21,2018-10-01,2.0,1,0,0,Loyal Frequent Travelers
861675,24,39654,39654.0,930,9.0,2.6666666666666665,0.0234528673021637,1652.25,2018,6,6,2018-12-01,0.0,0,0,1,Growing Customers
861696,29,49279,49279.0,1977,10.0,2.9,0.0401185088983136,1699.2758620689656,2012,9,75,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
861700,27,33296,33296.0,820,9.0,3.0,0.0246275828928399,1233.1851851851852,2017,6,18,2018-10-01,2.0,0,0,1,Growing Customers
861867,10,16515,16515.0,659,4.0,2.5,0.0399031183772328,1651.5,2018,7,5,2018-12-01,0.0,0,0,1,Growing Customers
861877,35,58882,58882.0,0,9.0,3.888888888888889,0.0,1682.3428571428572,2016,6,30,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
861879,27,44337,44337.0,382,9.0,3.0,0.0086158287660419,1642.111111111111,2016,9,27,2017-11-01,13.0,1,1,1,Growing Customers
861917,0,0,0.0,0,,,0.0,0.0,2016,1,35,,,1,0,2,Inactive Members
861924,30,45189,45189.0,1023,9.0,3.333333333333333,0.0226382526721104,1506.3,2013,9,63,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
862096,36,46703,46703.0,1707,11.0,3.272727272727273,0.0365501145536689,1297.3055555555557,2016,5,31,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
862097,40,57408,57408.0,0,10.0,4.0,0.0,1435.2,2018,12,0,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
862100,45,73281,73281.0,1064,11.0,4.090909090909091,0.0145194525183881,1628.4666666666667,2015,3,45,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
862159,46,70639,70639.0,1019,10.0,4.6,0.0144254590240518,1535.6304347826087,2014,1,59,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
862212,31,36089,36089.0,637,10.0,3.1,0.0176508077253456,1164.1612903225807,2017,10,14,2018-10-01,2.0,0,0,1,Growing Customers
862258,37,54924,54924.0,0,9.0,4.111111111111111,0.0,1484.4324324324325,2016,2,34,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
862543,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0,2,Inactive Members
862576,26,37933,37933.0,597,8.0,3.25,0.0157382753802757,1458.9615384615386,2016,3,33,2018-12-01,0.0,0,0,1,Growing Customers
862659,30,42236,42236.0,1159,8.0,3.75,0.0274410455535562,1407.8666666666666,2013,12,60,2018-03-01,9.0,1,1,0,Loyal Frequent Travelers
862932,24,38138,38138.0,0,8.0,3.0,0.0,1589.0833333333333,2017,8,16,2018-10-01,2.0,0,0,1,Growing Customers
862979,28,34146,51219.0,0,4.0,7.0,0.0,1219.5,2018,2,10,2018-09-01,3.0,0,0,1,Growing Customers
863019,44,68312,68312.0,915,11.0,4.0,0.0133944255767654,1552.5454545454545,2016,3,33,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863035,22,35035,35035.0,1813,9.0,2.4444444444444446,0.0517482517482517,1592.5,2014,1,59,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863070,49,80937,80937.0,1289,12.0,4.083333333333333,0.0159259671102215,1651.7755102040817,2013,2,70,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863093,11,13692,13692.0,0,4.0,2.75,0.0,1244.7272727272727,2018,6,6,2018-10-01,2.0,0,0,1,Growing Customers
863108,37,45218,45218.0,1836,9.0,4.111111111111111,0.0406032995709673,1222.108108108108,2014,9,51,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
863122,22,36570,36570.0,484,6.0,3.6666666666666665,0.0132348919879682,1662.2727272727273,2018,5,7,2018-12-01,0.0,0,0,1,Growing Customers
863219,43,69837,69837.0,1563,10.0,4.3,0.0223806864556037,1624.1162790697674,2012,6,78,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863223,44,69483,69483.0,991,11.0,4.0,0.0142624814702876,1579.159090909091,2015,1,47,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863259,61,75875,75875.0,1052,12.0,5.083333333333333,0.0138649093904448,1243.8524590163934,2013,2,70,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863262,41,57356,57356.0,348,10.0,4.1,0.0060673687146941,1398.9268292682927,2014,6,54,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863280,25,41791,41791.0,1275,10.0,2.5,0.0305089612596013,1671.64,2018,6,6,2018-06-01,6.0,0,1,1,Growing Customers
863349,43,58638,58638.0,0,12.0,3.583333333333333,0.0,1363.6744186046512,2013,9,63,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863374,0,0,0.0,0,,,0.0,0.0,2016,3,33,,,1,0,2,Inactive Members
863384,48,61616,61616.0,0,12.0,4.0,0.0,1283.6666666666667,2013,7,65,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863392,11,18223,18223.0,0,4.0,2.75,0.0,1656.6363636363635,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
863432,39,49077,49077.0,1898,10.0,3.9,0.0386739205737922,1258.3846153846157,2015,1,47,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
863459,33,42923,42923.0,1399,10.0,3.3,0.032593248374997,1300.6969696969695,2016,2,34,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863490,0,0,0.0,0,,,0.0,0.0,2018,12,0,,,0,0,2,Inactive Members
863516,55,79311,79311.0,2010,12.0,4.583333333333333,0.0253432689034307,1442.0181818181818,2014,11,49,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863599,37,51190,51190.0,2261,10.0,3.7,0.0441687829654229,1383.5135135135135,2016,10,26,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863626,23,42302,42302.0,0,7.0,3.2857142857142856,0.0,1839.217391304348,2013,7,65,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863744,39,51799,51799.0,1853,10.0,3.9,0.0357728913685592,1328.179487179487,2013,5,67,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
863751,27,39969,39969.0,674,7.0,3.857142857142857,0.0168630688783807,1480.3333333333333,2017,3,21,2018-12-01,0.0,0,0,1,Growing Customers
863809,13,17697,17697.0,593,6.0,2.1666666666666665,0.0335085042662598,1361.3076923076924,2018,1,11,2018-08-01,4.0,1,0,1,Growing Customers
863884,30,47326,47326.0,349,8.0,3.75,0.0073743819464987,1577.5333333333333,2017,1,23,2018-10-01,2.0,0,0,1,Growing Customers
863942,0,0,0.0,0,,,0.0,0.0,2013,5,67,,,1,0,2,Inactive Members
864084,44,48730,48730.0,0,11.0,4.0,0.0,1107.5,2015,4,44,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864128,43,61153,61153.0,2021,11.0,3.909090909090909,0.0330482560136052,1422.1627906976744,2016,1,35,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864161,34,47817,47817.0,510,10.0,3.4,0.0106656628395758,1406.3823529411766,2012,8,76,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
864288,38,56658,56658.0,2085,11.0,3.4545454545454546,0.0367997458434819,1491.0,2015,10,38,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864318,42,61624,61624.0,0,12.0,3.5,0.0,1467.2380952380952,2014,1,59,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864324,43,58388,58388.0,1686,12.0,3.583333333333333,0.0288757963965198,1357.860465116279,2018,6,6,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
864327,31,47191,47191.0,0,10.0,3.1,0.0,1522.2903225806451,2014,10,50,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864456,35,47338,47338.0,495,10.0,3.5,0.010456715535088,1352.5142857142855,2017,8,16,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864485,41,51067,51067.0,372,10.0,4.1,0.0072845477509937,1245.5365853658536,2016,7,29,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864806,27,42406,42406.0,1447,9.0,3.0,0.0341225298306843,1570.5925925925926,2014,7,53,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864845,47,66433,66433.0,1772,11.0,4.2727272727272725,0.0266734905844986,1413.468085106383,2018,12,0,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
864967,25,37922,37922.0,548,8.0,3.125,0.014450714624756,1516.88,2017,6,18,2018-12-01,0.0,0,0,1,Growing Customers
865066,18,30518,30518.0,496,8.0,2.25,0.0162527033226292,1695.4444444444443,2018,1,11,2018-12-01,0.0,0,0,1,Growing Customers
865198,37,62733,62733.0,0,10.0,3.7,0.0,1695.4864864864865,2015,5,43,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
865213,0,0,0.0,0,,,0.0,0.0,2016,3,33,,,1,0,2,Inactive Members
865352,2,4190,4190.0,0,1.0,2.0,0.0,2095.0,2018,7,5,2018-08-01,4.0,0,0,1,Growing Customers
865401,48,63692,63692.0,1212,9.0,5.333333333333333,0.0190290774351566,1326.9166666666667,2012,11,73,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
865406,36,49998,49998.0,0,9.0,4.0,0.0,1388.8333333333333,2015,2,46,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
865411,11,18229,18229.0,0,4.0,2.75,0.0,1657.1818181818182,2018,7,5,2018-12-01,0.0,0,0,1,Growing Customers
865429,38,59057,59057.0,777,10.0,3.8,0.0131567807372538,1554.1315789473683,2013,10,62,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
865494,10,13769,13769.0,469,3.0,3.333333333333333,0.0340620233858668,1376.9,2018,5,7,2018-10-01,2.0,0,0,1,Growing Customers
865654,20,34548,34548.0,438,7.0,2.857142857142857,0.0126780131990274,1727.4,2016,5,31,2017-07-01,17.0,1,1,1,Growing Customers
865727,25,48752,73128.0,971,7.0,3.571428571428572,0.0132780877365714,1950.08,2018,2,10,2018-12-01,0.0,0,0,1,Growing Customers
865737,26,33649,33649.0,434,12.0,2.1666666666666665,0.0128978572914499,1294.1923076923076,2014,10,50,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
865759,23,27849,27849.0,818,8.0,2.875,0.0293726884268734,1210.8260869565215,2018,1,11,2018-12-01,0.0,0,0,1,Growing Customers
865798,0,0,0.0,0,,,0.0,0.0,2015,12,36,,,1,0,2,Inactive Members
865803,15,27897,27897.0,2339,8.0,1.875,0.0838441409470552,1859.8,2016,11,25,2018-10-01,2.0,0,0,1,Growing Customers
865855,37,50240,50240.0,1752,10.0,3.7,0.0348726114649681,1357.837837837838,2014,10,50,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
865977,41,57607,57607.0,988,11.0,3.727272727272727,0.0171506934921103,1405.0487804878048,2014,2,58,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
866073,38,57882,57882.0,0,11.0,3.4545454545454546,0.0,1523.2105263157894,2013,4,68,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
866168,40,57416,57416.0,1953,12.0,3.333333333333333,0.0340149087362407,1435.4,2014,2,58,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
866242,27,32830,32830.0,1728,11.0,2.4545454545454546,0.0526347852573865,1215.925925925926,2015,3,45,2018-07-01,5.0,0,0,0,Loyal Frequent Travelers
866295,19,30819,30819.0,0,7.0,2.7142857142857144,0.0,1622.0526315789473,2017,6,18,2018-03-01,9.0,1,1,1,Growing Customers
866302,34,59996,59996.0,818,9.0,3.7777777777777777,0.0136342422828188,1764.5882352941176,2015,10,38,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
866307,44,55849,55849.0,1683,8.0,5.5,0.0301348278393525,1269.2954545454545,2016,10,26,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
866362,35,47031,47031.0,1363,9.0,3.888888888888889,0.0289808849482256,1343.7428571428572,2018,12,0,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
866403,31,51540,51540.0,723,8.0,3.875,0.0140279394644935,1662.5806451612902,2015,12,36,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
866417,4,6428,6428.0,0,1.0,4.0,0.0,1607.0,2018,11,1,2018-12-01,0.0,0,0,1,Growing Customers
866455,33,57407,57407.0,1940,10.0,3.3,0.0337937882139808,1739.6060606060605,2016,3,33,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
866501,15,25374,25374.0,0,4.0,3.75,0.0,1691.6,2018,5,7,2018-09-01,3.0,0,0,1,Growing Customers
866604,28,43973,43973.0,559,10.0,2.8,0.0127123462124485,1570.4642857142858,2014,2,58,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
866606,43,70525,70525.0,530,11.0,3.909090909090909,0.0075150655795817,1640.1162790697674,2014,2,58,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
866701,33,38146,38146.0,912,10.0,3.3,0.0239081424002516,1155.939393939394,2016,9,27,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
866815,2,3476,3476.0,0,1.0,2.0,0.0,1738.0,2018,10,2,2018-11-01,1.0,0,0,1,Growing Customers
866983,44,51158,51158.0,505,11.0,4.0,0.0098713788654755,1162.6818181818182,2012,11,73,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
866995,9,12999,12999.0,946,5.0,1.8,0.0727748288329871,1444.3333333333333,2017,11,13,2018-10-01,2.0,0,0,1,Growing Customers
867046,3,5400,5400.0,0,1.0,3.0,0.0,1800.0,2018,9,3,2018-10-01,2.0,0,0,1,Growing Customers
867056,50,74378,74378.0,1821,12.0,4.166666666666667,0.0244830460620075,1487.56,2015,7,41,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
867070,19,31489,31489.0,583,7.0,2.7142857142857144,0.0185144018546159,1657.3157894736842,2017,9,15,2018-12-01,0.0,0,0,1,Growing Customers
867112,55,83347,83347.0,1725,12.0,4.583333333333333,0.0206966057566559,1515.4,2016,2,34,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
867284,2,3562,3562.0,0,2.0,1.0,0.0,1781.0,2018,9,3,2018-11-01,1.0,0,0,1,Growing Customers
867289,42,53322,53322.0,1042,11.0,3.8181818181818175,0.0195416526011777,1269.571428571429,2014,2,58,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
867301,28,44951,44951.0,1254,10.0,2.8,0.0278970434473092,1605.392857142857,2014,10,50,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
867327,44,67982,67982.0,686,12.0,3.6666666666666665,0.0100909064164043,1545.0454545454545,2016,9,27,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
867446,30,41456,41456.0,0,8.0,3.75,0.0,1381.8666666666666,2015,11,37,2018-09-01,3.0,0,0,1,Growing Customers
867472,29,37126,37126.0,1022,8.0,3.625,0.0275278780369552,1280.2068965517242,2016,5,31,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
867532,17,33723,33723.0,426,5.0,3.4,0.0126323280846899,1983.7058823529408,2017,8,16,2018-12-01,0.0,0,0,1,Growing Customers
867561,5,7893,7893.0,0,2.0,2.5,0.0,1578.6,2018,9,3,2018-12-01,0.0,0,0,1,Growing Customers
867624,40,54666,54666.0,1377,11.0,3.636363636363636,0.0251893315772143,1366.65,2014,8,52,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
867757,42,66523,66523.0,1221,9.0,4.666666666666667,0.0183545540640079,1583.8809523809523,2016,5,31,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
867780,43,71618,71618.0,0,11.0,3.909090909090909,0.0,1665.5348837209303,2013,2,70,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
867801,33,49551,49551.0,529,10.0,3.3,0.0106758693063712,1501.5454545454545,2016,3,33,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
867833,49,70481,70481.0,1009,12.0,4.083333333333333,0.0143159149274272,1438.3877551020407,2013,6,66,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
867840,20,30843,30843.0,0,8.0,2.5,0.0,1542.15,2018,1,11,2018-12-01,0.0,0,0,1,Growing Customers
868025,40,56175,56175.0,1042,11.0,3.636363636363636,0.0185491766800178,1404.375,2018,6,6,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
868037,48,80640,80640.0,2200,12.0,4.0,0.027281746031746,1680.0,2012,12,72,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
868152,35,54644,54644.0,1561,12.0,2.9166666666666665,0.0285667227874972,1561.2571428571428,2012,9,75,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
868154,41,63248,63248.0,0,11.0,3.727272727272727,0.0,1542.6341463414635,2012,7,77,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
868161,57,78627,78627.0,1639,12.0,4.75,0.02084525671843,1379.421052631579,2017,1,23,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
868230,45,68421,68421.0,1165,11.0,4.090909090909091,0.0170269361745662,1520.4666666666667,2016,6,30,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
868250,32,42707,42707.0,922,10.0,3.2,0.0215889666799353,1334.59375,2013,12,60,2018-09-01,3.0,0,0,0,Loyal Frequent Travelers
868327,0,0,0.0,0,,,0.0,0.0,2012,6,78,,,0,0,2,Inactive Members
868552,7,12309,12309.0,651,3.0,2.333333333333333,0.0528881306361199,1758.428571428571,2018,8,4,2018-12-01,0.0,0,0,1,Growing Customers
868568,37,55813,55813.0,2892,9.0,4.111111111111111,0.0518158851880386,1508.4594594594594,2014,12,48,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
868659,16,28716,28716.0,0,5.0,3.2,0.0,1794.75,2018,5,7,2018-12-01,0.0,0,0,1,Growing Customers
868719,37,56823,56823.0,873,10.0,3.7,0.0153634971754395,1535.7567567567569,2013,10,62,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
868744,38,54888,54888.0,1133,11.0,3.4545454545454546,0.0206420346888208,1444.421052631579,2015,9,39,2018-11-01,1.0,0,0,0,Loyal Frequent Travelers
868767,40,73031,73031.0,0,10.0,4.0,0.0,1825.775,2013,4,68,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
868830,17,19143,19143.0,0,6.0,2.833333333333333,0.0,1126.0588235294117,2014,11,49,2017-12-01,12.0,1,1,1,Growing Customers
868912,34,58630,58630.0,0,10.0,3.4,0.0,1724.4117647058824,2015,11,37,2018-10-01,2.0,0,0,0,Loyal Frequent Travelers
868926,30,40138,40138.0,0,10.0,3.0,0.0,1337.9333333333334,2017,12,12,2018-12-01,0.0,0,0,1,Growing Customers
869116,37,49925,49925.0,2082,11.0,3.363636363636364,0.0417025538307461,1349.3243243243244,2012,8,76,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
869133,39,43157,43157.0,1249,9.0,4.333333333333333,0.0289408438955441,1106.5897435897436,2013,2,70,2018-12-01,0.0,0,0,0,Loyal Frequent Travelers
